id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197787,50,5,TRUE,10/1/2020 0:07,"So when will something significant happen to James Comey? Got caught cold. He is either very dumb, or one of the wo… https://t.co/i6BnuG1k4L",,Twitter for iPhone,37509,150100,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197787,50,5,TRUE,10/1/2020 2:14,"Thank you Duluth, Minnesota! 
https://t.co/OY9Ki05WHb",,Twitter for iPhone,13943,56514,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197787,50,5,TRUE,10/1/2020 2:24,"Last night I did what the corrupt media has refused to do: I held Joe Biden Accountable for his 47 years of lies, 4… https://t.co/1D3jCPofbw",,Twitter for iPhone,23619,93551,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197787,50,5,TRUE,10/1/2020 2:28,Comey is a disaster who cheated and lied. How do you write books when you can’t remember anything? Should be tried… https://t.co/kWFKrV0e5M,,Twitter for iPhone,21496,67824,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197787,50,5,TRUE,10/1/2020 2:31,I want to defend &amp; preserve our nation’s historic values. Our opponents stand with rioters – I stand with the heroe… https://t.co/IkNPWTWdSd,,Twitter for iPhone,18837,63079,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197787,50,5,TRUE,10/1/2020 2:47,"As VP, Biden wiped out the Iron Range – seven plants were idled and more than 2K workers were laid off. After I put… https://t.co/gPV9gQ4Yv6",,Twitter for iPhone,13332,45106,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197787,50,5,TRUE,10/1/2020 2:51,"In just 3 and a half years, we have secured America’s Borders, rebuilt the awesome power of the U.S. Military, obli… https://t.co/JOGCmoAwaU",,Twitter for iPhone,18881,70821,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197791,50,5,TRUE,10/1/2020 2:59,"100,000 DEFECTIVE BALLOTS IN NEW YORK. THEY WANT TO REPLACE THEM, BUT WHERE, AND WHAT HAPPENS TO, THE BALLOTS THAT… https://t.co/nVWfklnB5F",,Twitter for iPhone,51423,190732,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197791,50,5,TRUE,10/1/2020 3:00,Thank you Paul! https://t.co/aAk1sfww0d,,Twitter for iPhone,15991,63288,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197791,50,5,TRUE,10/1/2020 3:45,"Thank you @HerschelWalker! 
https://t.co/XjlYe8x1Ay",,Twitter for iPhone,19607,65721,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197791,50,5,TRUE,10/1/2020 15:14,"I won the debate big, based on compilation of polls etc. Thank you!",,Twitter for iPhone,44947,337901,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197791,50,5,TRUE,10/1/2020 18:15,Why would I allow the Debate Commission to change the rules for the second and third Debates when I easily won last time?,,Twitter for iPhone,41512,247067,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197791,50,5,TRUE,10/1/2020 19:09,THANK YOU! #MAGA https://t.co/nGfbRmfmG7,['MAGA'],Twitter for iPhone,17992,63742,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197791,50,5,TRUE,10/1/2020 21:12,Exclusive Excerpt--Lewandowski &amp; Bossie: ‘Trump: America First: The President Succeeds Against All Odds’… https://t.co/xiR75pegOd,,Twitter for iPhone,6402,23638,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197791,50,5,TRUE,10/1/2020 21:24,Thank you! https://t.co/dheOB0YlFz,,Twitter for iPhone,14530,47696,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197791,50,5,TRUE,10/1/2020 21:51,Will be interviewed tonight by @seanhannity at 9:00. Enjoy!@FoxNews,,Twitter for iPhone,18952,119548,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87197791,50,5,TRUE,10/1/2020 21:57,I will be overturning this ridiculous order immediately! https://t.co/sFIX5Y667v,,Twitter for iPhone,25921,102441,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87172050,50,5,TRUE,10/1/2020 22:22,I’m used to it! https://t.co/HYmS2s4gEK,,Twitter for iPhone,19042,95011,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87224443,50,5,TRUE,10/2/2020 2:44,"Hope Hicks, who has been working so hard without even taking a small break, has just tested positive for Covid 19.… https://t.co/guNmSgcZbV",,Twitter for iPhone,48914,318205,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87224443,50,5,TRUE,10/2/2020 4:54,"Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately.… https://t.co/CIIB2LDQtr",,Twitter for iPhone,415251,1885791,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87228621,50,5,TRUE,10/3/2020 3:31,"Going welI, I think! Thank you to all. LOVE!!!",,Twitter for iPhone,140621,1225998,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/3/2020 17:19,"Doctors, Nurses and ALL at the GREAT Walter Reed Medical Center, and others from likewise incredible institutions w… https://t.co/Dnso50a85R",,Twitter for iPhone,100799,653093,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/3/2020 17:46,OUR GREAT USA WANTS &amp; NEEDS STIMULUS. WORK TOGETHER AND GET IT DONE. Thank you!,,Twitter for iPhone,93939,653152,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/4/2020 11:18,Thank you so much! https://t.co/UL6P5lRjZI,,Twitter for iPhone,64618,370158,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/4/2020 19:51,"I really appreciate all of the fans and supporters outside of the hospital. The fact is, they really love our Count… https://t.co/b7sSsEZ62E",,Twitter for iPhone,91373,602363,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 10:19,“I’m voting for Donald Trump. My father is a Union Worker and his 401K has tripled under President Trump.” USA Vote… https://t.co/JN6HUklDg5,,Twitter for iPhone,36523,185504,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 10:30,"IF YOU WANT A MASSIVE TAX INCREASE, THE BIGGEST IN THE HISTORY OF OUR COUNTRY (AND ONE THAT WILL SHUT OUR ECONOMY A… https://t.co/OWoknMAXEc",,Twitter for iPhone,54348,271664,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 10:45,Virginia Voters! Your Governor wants to obliterate your Second Amendment. I have stopped him. I am the only thing b… https://t.co/D1yWi14hmb,,Twitter for iPhone,40084,174605,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 10:47,STOCK MARKET HIGHS. VOTE!,,Twitter for iPhone,41641,258798,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 10:49,STRONGEST EVER MILITARY. VOTE!,,Twitter for iPhone,42254,255617,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 10:50,LAW &amp; ORDER. VOTE!,,Twitter for iPhone,43207,239914,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 10:51,RELIGIOUS LIBERTY. VOTE!,,Twitter for iPhone,44404,253861,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 10:54,"BIGGEST TAX CUT EVER, AND ANOTHER ONE COMING. VOTE!",,Twitter for iPhone,42189,233011,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 11:00,BEST V.A. EVER. 91% APPROVAL RATING. VOTE!,,Twitter for iPhone,35022,199065,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 11:02,SPACE FORCE. VOTE!,,Twitter for iPhone,48834,320533,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 11:04,MASSIVE REGULATION CUTS. VOTE!,,Twitter for iPhone,35939,202639,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 11:05,PRO LIFE! VOTE!,,Twitter for iPhone,79377,524063,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 11:07,BETTER &amp; CHEAPER HEALTHCARE. VOTE!,,Twitter for iPhone,40142,231412,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 11:08,PROTECT PREEXISTING CONDITIONS. VOTE!,,Twitter for iPhone,44290,251085,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 11:10,FIGHT THE CORRUPT FAKE NEWS MEDIA. VOTE!,,Twitter for iPhone,67969,387624,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 11:12,SAVE OUR SECOND AMENDMENT. VOTE!,,Twitter for iPhone,56819,319778,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 11:14,PEACE THROUGH STRENGTH (BRING OUR SOLDIERS HOME). VOTE!,,Twitter for iPhone,47970,257877,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236360,50,5,TRUE,10/5/2020 12:08,"TODAY is the LAST day to register to VOTE in ARIZONA, FLORIDA, GEORGIA, OHIO, AND TEXAS! Click below for more infor… https://t.co/cycQvxdcyB",,Twitter for iPhone,30909,114558,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236359,50,5,TRUE,10/5/2020 15:17,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain
https://t.co/3AnrRV7uSz",['MakeAmericaGreatAgain'],Twitter for iPhone,24714,94803,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236359,50,5,TRUE,10/5/2020 16:21,Exclusive Excerpt--Lewandowski &amp; Bossie: ‘Trump: America First: The President Succeeds Against All Odds’… https://t.co/afXOj5zYEW,,Twitter for iPhone,19196,81280,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236359,50,5,TRUE,10/5/2020 18:26,It is reported that the Media is upset because I got into a secure vehicle to say thank you to the many fans and su… https://t.co/vVn7X4eqqj,,Twitter for iPhone,53292,301831,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236359,50,5,TRUE,10/5/2020 18:37,I will be leaving the great Walter Reed Medical Center today at 6:30 P.M. Feeling really good! Don’t be afraid of C… https://t.co/fFk0atUvqI,,Twitter for iPhone,131341,597819,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256503,50,5,TRUE,10/5/2020 20:53,"STOCK MARKET UP BIG, 466 Points!  28,149. Great News for America. Jobs, Jobs, Jobs!",,Twitter for iPhone,48550,281802,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256503,50,5,TRUE,10/5/2020 22:23,Will be back on the Campaign Trail soon!!! The Fake News only shows the Fake Polls.,,Twitter for iPhone,61830,379359,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/5/2020 23:56,"....invincible hero, who not only survived every dirty trick the Democrats threw at him, but the Chinese virus as w… https://t.co/8h8669ri2B",,Twitter for iPhone,21803,104784,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256503,50,5,TRUE,10/5/2020 23:56,"“You see it in enthusiasm for the President outside Walter Reed Hospital. You see it in Registrations, from Florida… https://t.co/AJJDBtOODd",,Twitter for iPhone,28795,137165,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 11:39,Wow. Joe Biden just took a more Liberal position on Roe v. Wade than Elizabeth Warren at her highest. He also wants… https://t.co/omQ24QV5Gc,,Twitter for iPhone,39345,159516,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 11:45,"Biden and Democrats just clarified the fact that they are fully in favor of (very) LATE TERM ABORTION, right up unt… https://t.co/JdzHYus2rO",,Twitter for iPhone,60802,208668,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 12:03,"Flu season is coming up! Many people every year, sometimes over 100,000, and despite the Vaccine, die from the Flu.… https://t.co/Kjyu75dfnr",,Twitter for iPhone,0,0,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 14:41,FEELING GREAT!,,Twitter for iPhone,74053,618107,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 14:42,"I am looking forward to the debate on the evening of Thursday, October 15th in Miami. It will be great!",,Twitter for iPhone,42185,271004,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 15:00,"NEW MEXICO! Today is the last day you can register to vote online or via mail. Make sure your vote counts! 
https://t.co/WwzdPhDkAZ",,Twitter for iPhone,14478,58681,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 15:36,"Mini Mike Bloomberg, who made a fool of himself on the Dems debate stage when Elizabeth Warren &amp; the others simply… https://t.co/J8wWsJ9tab",,Twitter for iPhone,25927,115219,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 15:44,THANK YOU! https://t.co/NvawGFpSIl,,Twitter for iPhone,17785,71534,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 16:03,"The Fake News Media refuses to discuss how good the Economy and Stock Market, including JOBS under the Trump Admini… https://t.co/mLXhQI5YN4",,Twitter for iPhone,30932,131402,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 16:08,REPEAL SECTION 230!!!,,Twitter for iPhone,41733,187084,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 17:18,"Did anyone get to see that absolute “Joke” of a Town Hall interview that Joe Biden did with Concast @NBCNews , host… https://t.co/FfcUxdSTj2",,Twitter for iPhone,29804,129231,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 18:48,"...also coming back in record numbers. We are leading the World in Economic Recovery, and THE BEST IS YET TO COME!",,Twitter for iPhone,23360,112279,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 18:48,"...@senatemajldr Mitch McConnell not to delay, but to instead focus full time on approving my outstanding nominee t… https://t.co/WXanZgOS9b",,Twitter for iPhone,21209,101448,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 18:48,"...request, and looking to the future of our Country. I have instructed my representatives to stop negotiating unti… https://t.co/0wQXlPiQNE",,Twitter for iPhone,17113,69893,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 18:48,"Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is… https://t.co/PteAZiyD9S",,Twitter for iPhone,50867,200575,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 21:00,"How does Biden lead in Pennsylvania Polls when he is against Fracking (JOBS!), 2nd Amendment and Religion? Fake Pol… https://t.co/syjQVtnhsm",,Twitter for iPhone,56858,317231,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 23:00,True! https://t.co/ZJmcxG2CoO,,Twitter for iPhone,13061,57297,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 23:36,Crazy Nancy Pelosi and the Radical Left Democrats were just playing “games” with the desperately needed Workers Sti… https://t.co/gnPNISrcIs,,Twitter for iPhone,47272,183656,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/6/2020 23:59,Republicans need to get smart and confirm Nate Simington to the FCC ASAP! @SenatorWicker Thank you!,,Twitter for iPhone,20488,89826,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/7/2020 0:41,I have fully authorized the total Declassification of any &amp; all documents pertaining to the single greatest politic… https://t.co/uHyx3fUoK7,,Twitter for iPhone,90595,241663,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/7/2020 0:43,Because Mueller and his 18 Angry Democrats were illegally in on the SCAM? https://t.co/ynEAchAWPA,,Twitter for iPhone,17499,57150,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/7/2020 0:45,It will be fast and easy! https://t.co/Foq5cJWrzX,,Twitter for iPhone,16448,65781,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265923,50,5,TRUE,10/7/2020 0:48,Can’t believe these con men are not yet being PROSECUTED. Pathetic! https://t.co/FXn48qMHdE,,Twitter for iPhone,30192,95429,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87256505,50,5,TRUE,10/7/2020 0:50,His all time favorite ad. Disgraceful! https://t.co/tcZ2ux6LYE,,Twitter for iPhone,16962,61717,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265923,50,5,TRUE,10/7/2020 1:00,Chris Wallace was a total JOKE. Protected Joe all night long. He’s no Mike!!! https://t.co/0mRHAVAUda,,Twitter for iPhone,21598,93586,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265923,50,5,TRUE,10/7/2020 1:09,New FDA Rules make it more difficult for them to speed up vaccines for approval before Election Day. Just another p… https://t.co/NqYkVHU2Sc,,Twitter for iPhone,28243,121039,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265923,50,5,TRUE,10/7/2020 1:21,"All Russia Hoax Scandal information was Declassified by me long ago. Unfortunately for our Country, people have act… https://t.co/NgBt9oNweK",,Twitter for iPhone,46205,161866,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265923,50,5,TRUE,10/7/2020 1:27,Taking too long. Media is in on it. A true scandal! https://t.co/tpm5MhflvM,,Twitter for iPhone,27582,90427,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265923,50,5,TRUE,10/7/2020 1:29,A Disgraceful Con Artist! Charges anyone? https://t.co/llIZGu2HIu,,Twitter for iPhone,29923,98693,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265923,50,5,TRUE,10/7/2020 1:32,"So I had to constantly fight off all of this Scum, achieve more than any other President in First Term, and then th… https://t.co/4SHckAw0Ly",,Twitter for iPhone,31453,100404,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 1:35,"Wear your mask in the “beauty” parlor, Nancy! https://t.co/z3JAxwrXTi",,Twitter for iPhone,47777,220321,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 1:54,"The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars… https://t.co/BUvYp9Fqou",,Twitter for iPhone,47883,182946,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 2:04,"11,00 North Carolina residents get incorrect voter registration forms. 2000 LA County Voters received “faulty” Ball… https://t.co/kzWDo5zW2Z",,Twitter for iPhone,51226,161743,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 2:18,"If I am sent a Stand Alone Bill for Stimulus Checks ($1,200), they will go out to our great people IMMEDIATELY. I a… https://t.co/2eeJL2YSN7",,Twitter for iPhone,98427,348682,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 12:18,"Because I’ve beaten him and his very few remaining clients so much, and so badly, that he has become a blathering i… https://t.co/7HNwz63TtU",,Twitter for iPhone,10984,45685,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 12:23,I just hope the voter understands that they are all Fake News trying hard to push a man that should NEVER be presid… https://t.co/bCrzz8h26V,,Twitter for iPhone,15963,57647,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 12:34,Exclusive Excerpt--Lewandowski &amp; Bossie: ‘Trump: America First: The President Succeeds Against All Odds’… https://t.co/sV5TrOKTHS,,Twitter for iPhone,7108,27465,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 12:43,"Vote TRUMP California. No more blackouts, shutdowns, ridiculous forrest fires, or water “rationing” (coming soon).… https://t.co/PmVvrd8Ct9",,Twitter for iPhone,37659,156171,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 12:49,"DEMS WANT TO SHUT YOUR CHURCHES DOWN, PERMANENTLY. HOPE YOU SEE WHAT IS HAPPENING. VOTE NOW! https://t.co/dqvqz6b1WD",,Twitter for iPhone,49477,140376,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 12:53,"...And I had to put up with these losers and still run a Country, AND VERY WELL! https://t.co/PagynNnMrF",,Twitter for iPhone,13794,49449,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 13:02,Watch clip. Great job South Dakota! https://t.co/eBKiyklcsL,,Twitter for iPhone,18071,62412,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 13:06,We just got a BIG win for the people of Michigan. Open up your Churches and your Schools. Auto companies pouring in… https://t.co/RnhF8s4RAj,,Twitter for iPhone,17615,58152,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87236359,50,5,TRUE,10/7/2020 13:09,Proud of you Natalie! https://t.co/YVCZqo256D,,Twitter for iPhone,7750,36495,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 13:11,"Move Fast, I Am Waiting To Sign! @SpeakerPelosi https://t.co/RYBeWWuPC2",,Twitter for iPhone,31913,112717,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 13:47,Thank you Heather! https://t.co/uba9TPFpAD,,Twitter for iPhone,20078,121745,FALSE
1.31E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265918,50,5,TRUE,10/7/2020 13:48,VOTE TRUMP CALIFORNIA! https://t.co/cr4WNxCCIy,,Twitter for iPhone,21982,81803,FALSE
